,Год,Дивиденд (руб.),Изм. к пред. году,page_url,ticker
3,2017,17.48,,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
4,2016,0.0,,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
5,2015,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
6,2014,2.5,+114.71%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
7,2013,1.16,-35.65%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
8,2012,1.81,+66.63%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
9,2011,1.09,+210.29%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
10,2010,0.3497,+92.35%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
11,2009,0.1818,-86.7%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
12,2008,1.37,+6.22%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
13,2007,1.29,+56.95%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
14,2006,0.82,+17.14%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
15,2005,0.7,+62.79%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
16,2004,0.43,+48.28%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
17,2003,0.29,+383.33%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
18,2002,0.06,+100%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
19,2001,0.03,+200%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
20,2000,0.01,,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
0,след 12m. (прогноз),0.44,+100%,https://www.dohod.ru/ik/analytics/dividend/bspbp,BSPBP
1,2024,0.22,-50%,https://www.dohod.ru/ik/analytics/dividend/bspbp,BSPBP
2,2023,0.44,+100%,https://www.dohod.ru/ik/analytics/dividend/bspbp,BSPBP
3,2022,0.22,0%,https://www.dohod.ru/ik/analytics/dividend/bspbp,BSPBP
4,2021,0.22,,https://www.dohod.ru/ik/analytics/dividend/bspbp,BSPBP
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/pikk,PIKK
1,2021,45.43,+100.04%,https://www.dohod.ru/ik/analytics/dividend/pikk,PIKK
2,2020,22.71,0%,https://www.dohod.ru/ik/analytics/dividend/pikk,PIKK
3,2019,22.71,0%,https://www.dohod.ru/ik/analytics/dividend/pikk,PIKK
4,2018,22.71,,https://www.dohod.ru/ik/analytics/dividend/pikk,PIKK
5,2017,0.0,,https://www.dohod.ru/ik/analytics/dividend/pikk,PIKK
6,2016,0.0,,https://www.dohod.ru/ik/analytics/dividend/pikk,PIKK
7,2015,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/pikk,PIKK
8,2014,4.16,,https://www.dohod.ru/ik/analytics/dividend/pikk,PIKK
0,след 12m. (прогноз),35.0,0%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
1,2024,35.0,+2.07%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
2,2023,34.29,+1.3%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
3,2022,33.85,-8.66%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
4,2021,37.06,+25.63%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
5,2020,29.5,-29.61%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
6,2019,41.91,+61.19%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
7,2018,26.0,0%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
8,2017,26.0,0%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
9,2016,26.0,+3.3%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
10,2015,25.17,+1.49%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
11,2014,24.8,+25.13%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
12,2013,19.82,+34.74%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
13,2012,14.71,+1.17%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
14,2011,14.54,-5.58%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
15,2010,15.4,-23.57%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
16,2009,20.15,+35.78%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
17,2008,14.84,+53.46%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
18,2007,9.67,+27.24%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
19,2006,7.6,+32.13%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
20,2005,5.75,+79.63%,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
21,2004,3.2,,https://www.dohod.ru/ik/analytics/dividend/mtss,MTSS
0,след 12m. (прогноз),0.189,-87.6%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
1,2022,1.52,+509.6%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
2,2021,0.25,-97.89%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
3,2020,11.83,+59.65%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
4,2019,7.41,+24543.32%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
5,2018,0.0301,+83.07%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
6,2017,0.0164,-32.09%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
7,2016,0.0242,-95.84%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
8,2015,0.5813,+11.04%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
9,2014,0.5235,+450.59%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
10,2013,0.0951,-52.46%,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
11,2012,0.2,,https://www.dohod.ru/ik/analytics/dividend/cntlp,CNTLP
0,след 12m. (прогноз),129.76,+20.39%,https://www.dohod.ru/ik/analytics/dividend/gemc,GEMC
1,2021,107.78,,https://www.dohod.ru/ik/analytics/dividend/gemc,GEMC
0,след 12m. (прогноз),33.3,0%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
1,2024,33.3,+33.2%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
2,2023,25.0,,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
3,2022,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
4,2021,18.7,0%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
5,2020,18.7,+16.87%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
6,2019,16.0,+33.33%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
7,2018,12.0,+100%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
8,2017,6.0,+204.57%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
9,2016,1.97,+337.78%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
10,2015,0.45,-85.94%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
11,2014,3.2,0%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
12,2013,3.2,+23.55%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
13,2012,2.59,+125.22%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
14,2011,1.15,+155.56%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
15,2010,0.45,-28.57%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
16,2009,0.63,-3.08%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
17,2008,0.65,+39.78%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
18,2007,0.465,+57.63%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
19,2006,0.295,+55.67%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
20,2005,0.1895,+31.6%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
21,2004,0.144,+24.14%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
22,2003,0.116,+103.51%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
23,2002,0.057,+42.5%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
24,2001,0.04,+1.27%,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
25,2000,0.0395,,https://www.dohod.ru/ik/analytics/dividend/sberp,SBERP
0,след 12m. (прогноз),22.62,+50.79%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
1,2024,15.0,-69.39%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
2,2023,49.0,+51.23%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
3,2022,32.4,+92.28%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
4,2021,16.85,,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
5,2020,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
6,2019,7.0,+75%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
7,2018,4.0,+33.33%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
8,2017,3.0,-37.5%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
9,2016,4.8,+77.78%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
10,2015,2.7,+35%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
11,2014,2.0,-38.46%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
12,2013,3.25,-24.42%,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
13,2012,4.3,,https://www.dohod.ru/ik/analytics/dividend/kaztp,KAZTP
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/hhru,HHRU
1,2022,64.11,+58.97%,https://www.dohod.ru/ik/analytics/dividend/hhru,HHRU
2,2021,40.33,+11.61%,https://www.dohod.ru/ik/analytics/dividend/hhru,HHRU
3,2020,36.13,+54.08%,https://www.dohod.ru/ik/analytics/dividend/hhru,HHRU
4,2019,23.45,,https://www.dohod.ru/ik/analytics/dividend/hhru,HHRU
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
1,2021,0.0010706,+3.28%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
2,2020,0.0010365,+60.8%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
3,2019,0.0006446,+31.61%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
4,2018,0.0004898,+41.83%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
5,2017,0.0003453,+42.11%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
6,2016,0.000243,+7.81%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
7,2015,0.0002254,+34.98%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
8,2014,0.000167,+37.09%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
9,2013,0.0001218,+149.9%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
10,2012,4.87e-05,+4.17%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
11,2011,4.68e-05,+7.15%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
12,2010,4.37e-05,,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
13,2009,0.0,,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
14,2008,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
15,2007,0.0001318,,https://www.dohod.ru/ik/analytics/dividend/tgka,TGKA
0,след 12m. (прогноз),764.63,+85.53%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
1,2024,412.13,0%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
2,2023,412.13,,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
3,2022,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
4,2021,539.68,+34.15%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
5,2020,402.31,+28.14%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
6,2019,313.97,+15.06%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
7,2018,272.88,+49.18%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
8,2017,182.92,-27.71%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
9,2016,253.02,-36.86%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
10,2015,400.74,+25.42%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
11,2014,319.52,+216.11%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
12,2013,101.08,+126.69%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
13,2012,44.59,+296.71%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
14,2011,11.24,+11.73%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
15,2010,10.06,+61.74%,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
16,2009,6.22,,https://www.dohod.ru/ik/analytics/dividend/mgnt,MGNT
0,след 12m. (прогноз),2.94,0%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
1,2024,2.94,+97.32%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
2,2023,1.49,+100.27%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
3,2022,0.744,-92.75%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
4,2021,10.27,+13.21%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
5,2020,9.07,-54.51%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
6,2019,19.94,,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
7,2018,0.0,,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
8,2017,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
9,2016,4.34,+185.53%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
10,2015,1.52,+52%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
11,2014,1.0,-64.03%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
12,2013,2.78,+17.8%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
13,2012,2.36,+100.68%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
14,2011,1.18,+1580%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
15,2010,0.07,-77.4%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
16,2009,0.3098,-53.86%,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
17,2008,0.6715,,https://www.dohod.ru/ik/analytics/dividend/nkncp,NKNCP
